Term,Normalized Term,Root,Is Sure,Source
الْأَبُّ,الأب,	أب ب,TRUE,mukhtar.bok
شِجَاعٌ,شجاع,	ش ج ع,TRUE,mukhtar.bok
شَجْعَةٌ,شجعة,	ش ج ع,TRUE,mukhtar.bok
شَجَعَةٌ,شجعة,	ش ج ع,TRUE,mukhtar.bok
الْأَشْجَعُ,الأشجع,	ش ج ع,TRUE,mukhtar.bok
شَجَّعَهُ,شجعه,	ش ج ع,TRUE,mukhtar.bok
تَشْجِيعًا,تشجيعا,	ش ج ع,TRUE,mukhtar.bok
تَشَجَّعَ,تشجع,	ش ج ع,TRUE,mukhtar.bok
الشَّجَنُ,الشجن,	ش ج ن,TRUE,mukhtar.bok
أَشْجَانٌ,أشجان,	ش ج ن,TRUE,mukhtar.bok
شَجِنَ,شجن,	ش ج ن,TRUE,mukhtar.bok
شَجِنٌ,شجن,	ش ج ن,TRUE,mukhtar.bok
شَجَنَهُ,شجنه,	ش ج ن,TRUE,mukhtar.bok
أَشْجَنَهُ,أشجنه,	ش ج ن,TRUE,mukhtar.bok
الشَّجْنُ,الشجن,	ش ج ن,TRUE,mukhtar.bok
شُجُونِ,شجون,	ش ج ن,TRUE,mukhtar.bok
الشِّجْنَةُ,الشجنة,	ش ج ن,TRUE,mukhtar.bok
الشَّجْوُ,الشجو,	ش ج ا,TRUE,mukhtar.bok
شَجَاهُ,شجاه,	ش ج ا,TRUE,mukhtar.bok
أَشْجَاهُ,أشجاه,	ش ج ا,TRUE,mukhtar.bok
شَجِيَ,شجي,	ش ج ا,TRUE,mukhtar.bok
الشَّجَا,الشجا,	ش ج ا,TRUE,mukhtar.bok
شَجٍ,شج,	ش ج ا,TRUE,mukhtar.bok
شَجِيَةٌ,شجية,	ش ج ا,TRUE,mukhtar.bok
لِلشَّجِي,للشجي,	ش ج ا,TRUE,mukhtar.bok
شَجَاهُ,شجاه,	ش ج ا,TRUE,mukhtar.bok
مَشْجُوٌّ,مشجو,	ش ج ا,TRUE,mukhtar.bok
شَجِيٌّ,شجي,	ش ج ا,TRUE,mukhtar.bok
الشُّحُّ,الشح,	ش ح ح,TRUE,mukhtar.bok
شَحِحْتَ,شححت,	ش ح ح,TRUE,mukhtar.bok
شَحَحْتَ,شححت,	ش ح ح,TRUE,mukhtar.bok
شَحِيحٌ,شحيح,	ش ح ح,TRUE,mukhtar.bok
شِحَاحٌ,شحاح,	ش ح ح,TRUE,mukhtar.bok
أَشِحَّةٌ,أشحة,	ش ح ح,TRUE,mukhtar.bok
تَشَاحَّ,تشاح,	ش ح ح,TRUE,mukhtar.bok
شَحَذَ,شحذ,	ش ح ذ,TRUE,mukhtar.bok
الشَّحْطُ,الشحط,	ش ح ط,TRUE,mukhtar.bok
شَحَطَ,شحط,	ش ح ط,TRUE,mukhtar.bok
أَشْحَطَهُ,أشحطه,	ش ح ط,TRUE,mukhtar.bok
الشَّحْمُ,الشحم,	ش ح م,TRUE,mukhtar.bok
الشَّحْمَةُ,الشحمة,	ش ح م,TRUE,mukhtar.bok
مُشْحِمٌ,مشحم,	ش ح م,TRUE,mukhtar.bok
شَحِيمٌ,شحيم,	ش ح م,TRUE,mukhtar.bok
شَحُمَ,شحم,	ش ح م,TRUE,mukhtar.bok
شَحَمَ,شحم,	ش ح م,TRUE,mukhtar.bok
شَاحِمٌ,شاحم,	ش ح م,TRUE,mukhtar.bok
الشَّحَّامُ,الشحام,	ش ح م,TRUE,mukhtar.bok
شَحِمٌ,شحم,	ش ح م,TRUE,mukhtar.bok
شَحَنَ,شحن,	ش ح ن,TRUE,mukhtar.bok
الشَّحْنَاءُ,الشحناأ,	ش ح ن,TRUE,mukhtar.bok
الشِّحْنَةُ,الشحنة,	ش ح ن,TRUE,mukhtar.bok
مُشَاحِنٌ,مشاحن,	ش ح ن,TRUE,mukhtar.bok
الشَّخْبُ,الشخب,	ش خ ب,TRUE,mukhtar.bok
تَنْشَخِبُ,تنشخب,	ش خ ب,TRUE,mukhtar.bok
الشَّخِيرُ,الشخير,	ش خ ر,TRUE,mukhtar.bok
شَخَرَ,شخر,	ش خ ر,TRUE,mukhtar.bok
شَخِيرًا,شخيرا,	ش خ ر,TRUE,mukhtar.bok
الشَّخْصُ,الشخص,	ش خ ص,TRUE,mukhtar.bok
أَشْخُصٌ,أشخص,	ش خ ص,TRUE,mukhtar.bok
شُخُوصٌ,شخوص,	ش خ ص,TRUE,mukhtar.bok
أَشْخَاصٌ,أشخاص,	ش خ ص,TRUE,mukhtar.bok
شَخَصَ,شخص,	ش خ ص,TRUE,mukhtar.bok
بَصَرَهُ,بصره,	ش خ ص,TRUE,mukhtar.bok
شَاخِصٌ,شاخص,	ش خ ص,TRUE,mukhtar.bok
شَخَصَ,شخص,	ش خ ص,TRUE,mukhtar.bok
أَشْخَصَهُ,أشخصه,	ش خ ص,TRUE,mukhtar.bok
الشَّدْخُ,الشدخ,	ش د خ,TRUE,mukhtar.bok
شَدَخَ,شدخ,	ش د خ,TRUE,mukhtar.bok
فَانْشَدَخَ,فانشدخ,	ش د خ,TRUE,mukhtar.bok
شَدِيدٌ,شديد,	ش د د,TRUE,mukhtar.bok
شَدَّ,شد,	ش د د,TRUE,mukhtar.bok
شَدَّهُ,شده,	ش د د,TRUE,mukhtar.bok
شَدًّا,شدا,	ش د د,TRUE,mukhtar.bok
شِدَّةٌ,شدة,	ش د د,TRUE,mukhtar.bok
شَدٌّ,شد,	ش د د,TRUE,mukhtar.bok
شِدٌّ,شد,	ش د د,TRUE,mukhtar.bok
الشِّدْقُ,الشدق,	ش د ق,TRUE,mukhtar.bok
أَشْدَاقٌ,أشداق,	ش د ق,TRUE,mukhtar.bok
شَدَنَ,شدن,	ش د ن,TRUE,mukhtar.bok
شَادِنٌ,شادن,	ش د ن,TRUE,mukhtar.bok
الشَّدَنِيَّاتُ,الشدنيات,	ش د ن,TRUE,mukhtar.bok
الشَّادِي,الشادي,	ش د ا,TRUE,mukhtar.bok
شَدَا,شدا,	ش د ا,TRUE,mukhtar.bok
شَذَّ,شذ,	ش ذ ذ,TRUE,mukhtar.bok
شُذُوذًا,شذوذا,	ش ذ ذ,TRUE,mukhtar.bok
شَاذٌّ,شاذ,	ش ذ ذ,TRUE,mukhtar.bok
أَشَذَّهُ,أشذه,	ش ذ ذ,TRUE,mukhtar.bok
الشَّذْرُ,الشذر,	ش ذ ر,TRUE,mukhtar.bok
شَذْرَةٌ,شذرة,	ش ذ ر,TRUE,mukhtar.bok
الشَّذْرُ,الشذر,	ش ذ ر,TRUE,mukhtar.bok
شَرِبَ,شرب,	ش ر ب,TRUE,mukhtar.bok
شُرْبًا,شربا,	ش ر ب,TRUE,mukhtar.bok
الشَّرْبُ,الشرب,	ش ر ب,TRUE,mukhtar.bok
الشَّرْبَةُ,الشربة,	ش ر ب,TRUE,mukhtar.bok
الشِّرْبُ,الشرب,	ش ر ب,TRUE,mukhtar.bok
الشَّرْبُ,الشرب,	ش ر ب,TRUE,mukhtar.bok
شَارِبٍ,شارب,	ش ر ب,TRUE,mukhtar.bok
الْمِشْرَبَةُ,المشربة,	ش ر ب,TRUE,mukhtar.bok
الْمَشْرَبَةُ,المشربة,	ش ر ب,TRUE,mukhtar.bok
الْمَشْرَبُ,المشرب,	ش ر ب,TRUE,mukhtar.bok
أُشْرِبَ,أشرب,	ش ر ب,TRUE,mukhtar.bok
شُرَبَةٌ,شربة,	ش ر ب,TRUE,mukhtar.bok
تَشَرَّبَ,تشرب,	ش ر ب,TRUE,mukhtar.bok
الشَّرْحُ,الشرح,	ش ر ح,TRUE,mukhtar.bok
تَشْرِيحُ,تشريح,	ش ر ح,TRUE,mukhtar.bok
شَرِيحَةٌ,شريحة,	ش ر ح,TRUE,mukhtar.bok
شَرِيحٌ,شريح,	ش ر ح,TRUE,mukhtar.bok
شَرَحَ,شرح,	ش ر ح,TRUE,mukhtar.bok
فَانْشَرَحَ,فانشرح,	ش ر ح,TRUE,mukhtar.bok
الشَّارِخُ,الشارخ,	ش ر خ,TRUE,mukhtar.bok
شَرْخٌ,شرخ,	ش ر خ,TRUE,mukhtar.bok
شَرَدَ,شرد,	ش ر د,TRUE,mukhtar.bok
شِرَادًا,شرادا,	ش ر د,TRUE,mukhtar.bok
شَارِدٌ,شارد,	ش ر د,TRUE,mukhtar.bok
شَرُودٌ,شرود,	ش ر د,TRUE,mukhtar.bok
شَرْدٌ,شرد,	ش ر د,TRUE,mukhtar.bok
الشَّرُودِ شُرُدٌ,الشرودشرد,	ش ر د,TRUE,mukhtar.bok
الشَّرِيدُ,الشريد,	ش ر د,TRUE,mukhtar.bok
الشَّرُّ,الشر,	ش ر ر,TRUE,mukhtar.bok
شَرَرْتَ,شررت,	ش ر ر,TRUE,mukhtar.bok
شَرًّا,شرا,	ش ر ر,TRUE,mukhtar.bok
شَرَارًا,شرارا,	ش ر ر,TRUE,mukhtar.bok
شَرَارَةً,شرارة,	ش ر ر,TRUE,mukhtar.bok
شَرُّ,شر,	ش ر ر,TRUE,mukhtar.bok
أَشْرَارٌ,أشرار,	ش ر ر,TRUE,mukhtar.bok
أَشِرَّاءُ,أشراأ,	ش ر ر,TRUE,mukhtar.bok
الْأَشْرَارِ,الأشرار,	ش ر ر,TRUE,mukhtar.bok
شَرٌّ,شر,	ش ر ر,TRUE,mukhtar.bok
شَرِيرٌ,شرير,	ش ر ر,TRUE,mukhtar.bok
شِرِّيرٌ,شرير,	ش ر ر,TRUE,mukhtar.bok
شِرَّةُ,شرة,	ش ر ر,TRUE,mukhtar.bok
الشِّرَّةُ,الشرة,	ش ر ر,TRUE,mukhtar.bok
الشَّرَارَةُ,الشرارة,	ش ر ر,TRUE,mukhtar.bok
الشَّرَارِ,الشرار,	ش ر ر,TRUE,mukhtar.bok
الشَّرَرَةُ,الشررة,	ش ر ر,TRUE,mukhtar.bok
شَرَرٌ,شرر,	ش ر ر,TRUE,mukhtar.bok
الْمُشَارَّةُ,المشارة,	ش ر ر,TRUE,mukhtar.bok
شَرِسٌ,شرس,	ش ر س,TRUE,mukhtar.bok
الشَّرْطُ,الشرط,	ش ر ط,TRUE,mukhtar.bok
شُرُوطٌ,شروط,	ش ر ط,TRUE,mukhtar.bok
الشَّرِيطَةُ,الشريطة,	ش ر ط,TRUE,mukhtar.bok
شَرَائِطُ,شراأط,	ش ر ط,TRUE,mukhtar.bok
شَرَطَ,شرط,	ش ر ط,TRUE,mukhtar.bok
اشْتَرَطَ,اشترط,	ش ر ط,TRUE,mukhtar.bok
الشَّرَطُ,الشرط,	ش ر ط,TRUE,mukhtar.bok
أَشْرَاطُ,أشراط,	ش ر ط,TRUE,mukhtar.bok
أَشْرَطَ,أشرط,	ش ر ط,TRUE,mukhtar.bok
الشُّرَطُ,الشرط,	ش ر ط,TRUE,mukhtar.bok
شُرْطَةٌ,شرطة,	ش ر ط,TRUE,mukhtar.bok
شُرْطِيٌّ,شرطي,	ش ر ط,TRUE,mukhtar.bok
أَشْرَطَ,أشرط,	ش ر ط,TRUE,mukhtar.bok
الشَّرِيطُ,الشريط,	ش ر ط,TRUE,mukhtar.bok
الْمِشْرَطُ,المشرط,	ش ر ط,TRUE,mukhtar.bok
الشَّرِيعَةُ مَشْرَعَةُ,الشريعةمشرعة,	ش ر ع,TRUE,mukhtar.bok
الشَّرِيعَةُ,الشريعة,	ش ر ع,TRUE,mukhtar.bok
شَرَعَ,شرع,	ش ر ع,TRUE,mukhtar.bok
الشَّارِعُ,الشارع,	ش ر ع,TRUE,mukhtar.bok
شَرَعَ,شرع,	ش ر ع,TRUE,mukhtar.bok
شَرَعَتِ,شرعت,	ش ر ع,TRUE,mukhtar.bok
شُرُوعٌ,شروع,	ش ر ع,TRUE,mukhtar.bok
شُرَّعٌ,شرع,	ش ر ع,TRUE,mukhtar.bok
شَرَّعَهَا,شرعها,	ش ر ع,TRUE,mukhtar.bok
تَشْرِيعًا,تشريعا,	ش ر ع,TRUE,mukhtar.bok
شَرَعٌ,شرع,	ش ر ع,TRUE,mukhtar.bok
الشِّرْعَةُ,الشرعة,	ش ر ع,TRUE,mukhtar.bok
الشِّرَاعُ,الشراع,	ش ر ع,TRUE,mukhtar.bok
أَشْرَعَ,أشرع,	ش ر ع,TRUE,mukhtar.bok
شُرَّعٌ,شرع,	ش ر ع,TRUE,mukhtar.bok
شَارِعَاتٌ,شارعات,	ش ر ع,TRUE,mukhtar.bok
الشَّرَفُ,الشرف,	ش ر ف,TRUE,mukhtar.bok
مُشْرِفٌ,مشرف,	ش ر ف,TRUE,mukhtar.bok
شَرِيفٌ,شريف,	ش ر ف,TRUE,mukhtar.bok
شُرَفَاءُ,شرفاأ,	ش ر ف,TRUE,mukhtar.bok
أَشْرَافٌ,أشراف,	ش ر ف,TRUE,mukhtar.bok
شَرُفَ,شرف,	ش ر ف,TRUE,mukhtar.bok
شَرِيفٌ,شريف,	ش ر ف,TRUE,mukhtar.bok
شَارِفٌ,شارف,	ش ر ف,TRUE,mukhtar.bok
شَرَّفَهُ,شرفه,	ش ر ف,TRUE,mukhtar.bok
تَشْرِيفًا,تشريفا,	ش ر ف,TRUE,mukhtar.bok
شَرَفَهُ,شرفه,	ش ر ف,TRUE,mukhtar.bok
مَشْرُوفٌ,مشروف,	ش ر ف,TRUE,mukhtar.bok
أَشْرَفُ,أشرف,	ش ر ف,TRUE,mukhtar.bok
شُرْفَةُ,شرفة,	ش ر ف,TRUE,mukhtar.bok
الشُّرَفِ,الشرف,	ش ر ف,TRUE,mukhtar.bok
تَشَرَّفَ,تشرف,	ش ر ف,TRUE,mukhtar.bok
أَشْرَفَ,أشرف,	ش ر ف,TRUE,mukhtar.bok
مُشْرَفٌ,مشرف,	ش ر ف,TRUE,mukhtar.bok
الْمَشْرَفِيَّةُ,المشرفية,	ش ر ف,TRUE,mukhtar.bok
مَشْرَفِيٌّ,مشرفي,	ش ر ف,TRUE,mukhtar.bok
شَارَفَ,شارف,	ش ر ف,TRUE,mukhtar.bok
الشَّرْقُ,الشرق,	ش ر ق,TRUE,mukhtar.bok
الْمَشْرِقُ,المشرق,	ش ر ق,TRUE,mukhtar.bok
الْمَشْرِقَانِ,المشرقان,	ش ر ق,TRUE,mukhtar.bok
الْمَشْرَقَةُ,المشرقة,	ش ر ق,TRUE,mukhtar.bok
تَشَرَّقَ,تشرق,	ش ر ق,TRUE,mukhtar.bok
أَشْرَقَتْ,أشرقت,	ش ر ق,TRUE,mukhtar.bok
شَرِقَ,شرق,	ش ر ق,TRUE,mukhtar.bok
شَرَقِ,شرق,	ش ر ق,TRUE,mukhtar.bok
تَشْرِيقُ,تشريق,	ش ر ق,TRUE,mukhtar.bok
التَّشْرِيقُ,التشريق,	ش ر ق,TRUE,mukhtar.bok
مُشَرِّقٍ,مشرق,	ش ر ق,TRUE,mukhtar.bok
الشَّرِيكِ شُرَكَاءُ,الشريكشركاأ,	ش ر ك,TRUE,mukhtar.bok
أَشْرَاكٌ,أشراك,	ش ر ك,TRUE,mukhtar.bok
شَرِيكَةٌ,شريكة,	ش ر ك,TRUE,mukhtar.bok
شَرَائِكُ,شراأك,	ش ر ك,TRUE,mukhtar.bok
شَارَكَهُ,شاركه,	ش ر ك,TRUE,mukhtar.bok
اشْتَرَكَا,اشتركا,	ش ر ك,TRUE,mukhtar.bok
تَشَارَكَا,تشاركا,	ش ر ك,TRUE,mukhtar.bok
شَرِكَهُ,شركه,	ش ر ك,TRUE,mukhtar.bok
شَرِكَةً,شركة,	ش ر ك,TRUE,mukhtar.bok
الشِّرْكُ,الشرك,	ش ر ك,TRUE,mukhtar.bok
الشِّرْكُ,الشرك,	ش ر ك,TRUE,mukhtar.bok
مُشْرِكٌ,مشرك,	ش ر ك,TRUE,mukhtar.bok
أَشْرَكَ,أشرك,	ش ر ك,TRUE,mukhtar.bok
شَرَّكَهَا تَشْرِيكًا,شركهاتشريكا,	ش ر ك,TRUE,mukhtar.bok
شِرَاكًا,شراكا,	ش ر ك,TRUE,mukhtar.bok
الشَّرَكُ,الشرك,	ش ر ك,TRUE,mukhtar.bok
التَّشْرِيمُ,التشريم,	ش ر م,TRUE,mukhtar.bok
الشِّرَاءُ,الشراأ,	ش ر ى,TRUE,mukhtar.bok
شَرَى,شرى,	ش ر ى,TRUE,mukhtar.bok
شِرًى,شرى,	ش ر ى,TRUE,mukhtar.bok
شِرَاءً,شراأ,	ش ر ى,TRUE,mukhtar.bok
اشْتَرَاهُ,اشتراه,	ش ر ى,TRUE,mukhtar.bok
الشِّرَى,الشرى,	ش ر ى,TRUE,mukhtar.bok
أَشْرِيَةٍ,أشرية,	ش ر ى,TRUE,mukhtar.bok
شَرِيَ,شري,	ش ر ى,TRUE,mukhtar.bok
الشَّرَى,الشرى,	ش ر ى,TRUE,mukhtar.bok
شَرٍ,شر,	ش ر ى,TRUE,mukhtar.bok
الشَّرْيَانُ,الشريان,	ش ر ى,TRUE,mukhtar.bok
الشَّرَايِينِ,الشرايين,	ش ر ى,TRUE,mukhtar.bok
شَزْرًا,شزرا,	ش ز ر,TRUE,mukhtar.bok
الشِّسْعُ,الشسع,	ش س ع,TRUE,mukhtar.bok
شُسُوعِ,شسوع,	ش س ع,TRUE,mukhtar.bok
الشَّاسِعُ,الشاسع,	ش س ع,TRUE,mukhtar.bok
الشَّسُوعُ,الشسوع,	ش س ع,TRUE,mukhtar.bok
شَطْءُ,شطأ,	ش ط أ,TRUE,mukhtar.bok
أَشْطَأَ,أشطأ,	ش ط أ,TRUE,mukhtar.bok
شَطْؤُهُ,شطأه,	ش ط أ,TRUE,mukhtar.bok
شَاطِئُ,شاطأ,	ش ط أ,TRUE,mukhtar.bok
شَطْرُ,شطر,	ش ط ر,TRUE,mukhtar.bok
أَشْطُرٌ,أشطر,	ش ط ر,TRUE,mukhtar.bok
شَاطَرَهُ,شاطره,	ش ط ر,TRUE,mukhtar.bok
شَطْرَهُ,شطره,	ش ط ر,TRUE,mukhtar.bok
الشَّاطِرُ,الشاطر,	ش ط ر,TRUE,mukhtar.bok
شَطَرَ,شطر,	ش ط ر,TRUE,mukhtar.bok
شَطَارَةً,شطارة,	ش ط ر,TRUE,mukhtar.bok
شَطُرَ,شطر,	ش ط ر,TRUE,mukhtar.bok
شَطَّتِ,شطت,	ش ط ط,TRUE,mukhtar.bok
شَطًّا,شطا,	ش ط ط,TRUE,mukhtar.bok
شُطُوطًا,شطوطا,	ش ط ط,TRUE,mukhtar.bok
أَشَطَّ,أشط,	ش ط ط,TRUE,mukhtar.bok
أَشَطَّ,أشط,	ش ط ط,TRUE,mukhtar.bok
اشْتَطَّ,اشتط,	ش ط ط,TRUE,mukhtar.bok
الشَّطُّ,الشط,	ش ط ط,TRUE,mukhtar.bok
الشَّطَطُ,الشطط,	ش ط ط,TRUE,mukhtar.bok
الشَّطَنُ,الشطن,	ش ط ن,TRUE,mukhtar.bok
أَشْطَانٌ,أشطان,	ش ط ن,TRUE,mukhtar.bok
الشَّيْطَانُ,الشيطان,	ش ط ن,TRUE,mukhtar.bok
تَشَيْطَنَ,تشيطن,	ش ط ن,TRUE,mukhtar.bok
شَطَا,شطا,	ش ط ا,TRUE,mukhtar.bok
الشَّطَوِيَّةُ,الشطوية,	ش ط ا,TRUE,mukhtar.bok
الشِّظَاظُ,الشظاظ,	ش ظ ظ,TRUE,mukhtar.bok
شَظَّ,شظ,	ش ظ ظ,TRUE,mukhtar.bok
أَشَظَّهُ,أشظه,	ش ظ ظ,TRUE,mukhtar.bok
الشَّظِيَّةُ,الشظية,	ش ظ ي,TRUE,mukhtar.bok
الشَّظَايَا,الشظايا,	ش ظ ي,TRUE,mukhtar.bok
تَشَظَّى,تشظى,	ش ظ ي,TRUE,mukhtar.bok
الشَّعْبُ,الشعب,	ش ع ب,TRUE,mukhtar.bok
تَشَعَّبَ,تشعب,	ش ع ب,TRUE,mukhtar.bok
شُعُوبٌ,شعوب,	ش ع ب,TRUE,mukhtar.bok
شَعَبَ,شعب,	ش ع ب,TRUE,mukhtar.bok
شَعَبَهُ,شعبه,	ش ع ب,TRUE,mukhtar.bok
الشُّعْبَةُ,الشعبة,	ش ع ب,TRUE,mukhtar.bok
الشُّعَبِ,الشعب,	ش ع ب,TRUE,mukhtar.bok
شَعْبَانَ,شعبان,	ش ع ب,TRUE,mukhtar.bok
الشَّعَثُ,الشعث,	ش ع ث,TRUE,mukhtar.bok
شَعَثَكَ,شعثك,	ش ع ث,TRUE,mukhtar.bok
الشَّعَثُ,الشعث,	ش ع ث,TRUE,mukhtar.bok
الْأَشْعَثِ,الأشعث,	ش ع ث,TRUE,mukhtar.bok
الشَّعْرُ,الشعر,	ش ع ر,TRUE,mukhtar.bok
شُعُورٌ,شعور,	ش ع ر,TRUE,mukhtar.bok
أَشْعَارٌ,أشعار,	ش ع ر,TRUE,mukhtar.bok
شَعْرَةٌ,شعرة,	ش ع ر,TRUE,mukhtar.bok
أَشْعَرُ,أشعر,	ش ع ر,TRUE,mukhtar.bok
شُعْرٌ,شعر,	ش ع ر,TRUE,mukhtar.bok
الشَّعِيرِ,الشعير,	ش ع ر,TRUE,mukhtar.bok
شَعِيرَةُ,شعيرة,	ش ع ر,TRUE,mukhtar.bok
الشَّعَائِرُ,الشعاأر,	ش ع ر,TRUE,mukhtar.bok
شَعِيرَةٌ,شعيرة,	ش ع ر,TRUE,mukhtar.bok
شِعَارَةٌ,شعارة,	ش ع ر,TRUE,mukhtar.bok
الْمَشَاعِرُ,المشاعر,	ش ع ر,TRUE,mukhtar.bok
الْمَشْعَرُ,المشعر,	ش ع ر,TRUE,mukhtar.bok
الْمَشَاعِرِ,المشاعر,	ش ع ر,TRUE,mukhtar.bok
الشِّعَارُ,الشعار,	ش ع ر,TRUE,mukhtar.bok
أَشْعَرَ,أشعر,	ش ع ر,TRUE,mukhtar.bok
شَعَرَ,شعر,	ش ع ر,TRUE,mukhtar.bok
شِعْرًا,شعرا,	ش ع ر,TRUE,mukhtar.bok
شِعْرِي,شعري,	ش ع ر,TRUE,mukhtar.bok
الشِّعْرُ,الشعر,	ش ع ر,TRUE,mukhtar.bok
الْأَشْعَارِ,الأشعار,	ش ع ر,TRUE,mukhtar.bok
الشَّاعِرِ,الشاعر,	ش ع ر,TRUE,mukhtar.bok
شُعَرَاءُ,شعراأ,	ش ع ر,TRUE,mukhtar.bok
الشَّاعِرُ,الشاعر,	ش ع ر,TRUE,mukhtar.bok
فَشَعُرَ,فشعر,	ش ع ر,TRUE,mukhtar.bok
الْمُتَشَاعِرُ,المتشاعر,	ش ع ر,TRUE,mukhtar.bok
شَاعَرَهُ فَشَعَرَهُ,شاعرهفشعره,	ش ع ر,TRUE,mukhtar.bok
اسْتَشْعَرَ,استشعر,	ش ع ر,TRUE,mukhtar.bok
أَشْعَرَهُ فَشَعَرَ,أشعرهفشعر,	ش ع ر,TRUE,mukhtar.bok
أَشْعَرَهُ,أشعره,	ش ع ر,TRUE,mukhtar.bok
أَشْعَرَ,أشعر,	ش ع ر,TRUE,mukhtar.bok
تَشَعَّرَ,تشعر,	ش ع ر,TRUE,mukhtar.bok
الشَّعْرَاءُ,الشعراأ,	ش ع ر,TRUE,mukhtar.bok
شُعَاعُ,شعاع,	ش ع ع,TRUE,mukhtar.bok
أَشَعَّتِ,أشعت,	ش ع ع,TRUE,mukhtar.bok
شُعَاعَةٌ,شعاعة,	ش ع ع,TRUE,mukhtar.bok
شَعْشَعَ,شعشع,	ش ع ع,TRUE,mukhtar.bok
شَعَفَهُ,شعفه,	ش ع ف,TRUE,mukhtar.bok
شَعَفًا,شعفا,	ش ع ف,TRUE,mukhtar.bok
شُعِفَ,شعف,	ش ع ف,TRUE,mukhtar.bok
مَشْعُوفٌ,مشعوف,	ش ع ف,TRUE,mukhtar.bok
الشُّعْلَةُ,الشعلة,	ش ع ل,TRUE,mukhtar.bok
الشُّعَلِ,الشعل,	ش ع ل,TRUE,mukhtar.bok
الْمَشْعَلَةُ,المشعلة,	ش ع ل,TRUE,mukhtar.bok
الْمَشَاعِلِ,المشاعل,	ش ع ل,TRUE,mukhtar.bok
أَشْعَلَ,أشعل,	ش ع ل,TRUE,mukhtar.bok
فَاشْتَعَلَتْ,فاشتعلت,	ش ع ل,TRUE,mukhtar.bok
اشْتَعَلَ,اشتعل,	ش ع ل,TRUE,mukhtar.bok
شَعْوَاءُ,شعواأ,	ش ع ا,TRUE,mukhtar.bok
الشَّغْبُ,الشغب,	ش غ ب,TRUE,mukhtar.bok
شَغَرَ,شغر,	ش غ ر,TRUE,mukhtar.bok
الشِّغَارُ,الشغار,	ش غ ر,TRUE,mukhtar.bok
الشَّغَافُ,الشغاف,	ش غ ف,TRUE,mukhtar.bok
شَغَفَهُ,شغفه,	ش غ ف,TRUE,mukhtar.bok
شُغْلٌ,شغل,	ش غ ل,TRUE,mukhtar.bok
شَغْلٌ,شغل,	ش غ ل,TRUE,mukhtar.bok
أَشْغَالٌ,أشغال,	ش غ ل,TRUE,mukhtar.bok
شَغَلَهُ,شغله,	ش غ ل,TRUE,mukhtar.bok
شَاغِلٌ,شاغل,	ش غ ل,TRUE,mukhtar.bok
شُغْلٌ شَاغِلٌ,شغلشاغل,	ش غ ل,TRUE,mukhtar.bok
شُغِلْتُ,شغلت,	ش غ ل,TRUE,mukhtar.bok
اشْتَغَلْتُ,اشتغلت,	ش غ ل,TRUE,mukhtar.bok
الشَّاغِيَةُ,الشاغية,	ش غ ا,TRUE,mukhtar.bok
أَشْغَى,أشغى,	ش غ ا,TRUE,mukhtar.bok
شَغْوَاءُ,شغواأ,	ش غ ا,TRUE,mukhtar.bok
شَغِيَ,شغي,	ش غ ا,TRUE,mukhtar.bok
الشَّفْرَةُ,الشفرة,	ش ف ر,TRUE,mukhtar.bok
الشُّفْرُ,الشفر,	ش ف ر,TRUE,mukhtar.bok
أَشْفَارِ,أشفار,	ش ف ر,TRUE,mukhtar.bok
شُفْرُهُ,شفره,	ش ف ر,TRUE,mukhtar.bok
شَفِيرُهُ,شفيره,	ش ف ر,TRUE,mukhtar.bok
الْمِشْفَرُ,المشفر,	ش ف ر,TRUE,mukhtar.bok
الشَّفْعُ,الشفع,	ش ف ع,TRUE,mukhtar.bok
فَشَفَعَهُ,فشفعه,	ش ف ع,TRUE,mukhtar.bok
الشُّفْعَةُ,الشفعة,	ش ف ع,TRUE,mukhtar.bok
الشَّفِيعُ,الشفيع,	ش ف ع,TRUE,mukhtar.bok
الشَّافِعُ,الشافع,	ش ف ع,TRUE,mukhtar.bok
اسْتَشْفَعَهُ,استشفعه,	ش ف ع,TRUE,mukhtar.bok
تَشَفَّعَ,تشفع,	ش ف ع,TRUE,mukhtar.bok
فَشَفَّعَهُ,فشفعه,	ش ف ع,TRUE,mukhtar.bok
تَشْفِيعًا,تشفيعا,	ش ف ع,TRUE,mukhtar.bok
شَفَّ,شف,	ش ف ف,TRUE,mukhtar.bok
شَفِيفًا,شفيفا,	ش ف ف,TRUE,mukhtar.bok
شُفُوفًا,شفوفا,	ش ف ف,TRUE,mukhtar.bok
شَفٌّ,شف,	ش ف ف,TRUE,mukhtar.bok
الِاشْتِفَافُ,الاشتفاف,	ش ف ف,TRUE,mukhtar.bok
شَفَّهُ,شفه,	ش ف ف,TRUE,mukhtar.bok
الشَّفَقُ,الشفق,	ش ف ق,TRUE,mukhtar.bok
الشَّفَقَةُ,الشفقة,	ش ف ق,TRUE,mukhtar.bok
الْإِشْفَاقِ,الأشفاق,	ش ف ق,TRUE,mukhtar.bok
أَشْفَقَ,أشفق,	ش ف ق,TRUE,mukhtar.bok
مُشْفِقٌ,مشفق,	ش ف ق,TRUE,mukhtar.bok
شَفِيقٌ,شفيق,	ش ف ق,TRUE,mukhtar.bok
أَشْفَقَ,أشفق,	ش ف ق,TRUE,mukhtar.bok
