Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
عتب,6, عَتَبَةِ الْعَتَبَةَ وَالْعَتْبُ وَعُتْبَةُ عُتْبَةَ عُتْبَةَ,3,no vowel, *عتب*	 قَوْلُهُ لَوْ وَقَفَ عَلَى عَتَبَةِ الْبَابِ يَعْنِي الْأُسْكُفَّةَ وَمِنْهَا حَدِيثُ الْكَعْبَةِ لَفَعَلْتُ كَذَا وَأَلْصَقْتُ الْعَتَبَةَ عَلَى الْأَرْضِ وَالْعَتْبُ الْمَوْجِدَةُ وَالْغَضَبُ مِنْ بَابِ ضَرَبَ وَمِنْهُ حَدِيثُ جَمِيلَةَ مَا أَعْتِبُ عَلَى ثَابِتٍ فِي دِينٍ وَلَا خُلُقٍ وَعُتْبَةُ فُعْلَةٌ مِنْهُ وَبِهَا سُمِّيَ أَخُو ابْنِ مَسْعُودٍ وَمِنْهُ حَدِيثُهُ أَنَّهُ بَعَثَ بِهَدْيٍ مَعَ عَلْقَمَةَ وَأَمَرَهُ أَنْ يَتَصَدَّقَ بِالثُّلُثِ وَيَأْكُلَ الثُّلُثَ وَيَبْعَثَ بِالثُّلُثِ إلَى آلِ عُتْبَةَ بْنِ مَسْعُودٍ وَأَمَّا بِئْرُ آلِ عُتْبَةَ فَقَدْ رُوِيَ فِي شَرْحِ الْكَافِي هَكَذَا وَفِي الْأَحْكَامِ وَالسُّنَنِ بِئْرُ أَبِي عِنَبَةَ بِلَفْظِ الْحَبَّةِ مِنْ الْعِنَبِ وَكِلَاهُمَا صَحِيحُ وَهِيَ بِئْرٌ تَقْرُبُ مِنْ الْمَدِينَةِ لَا يُمْكِنُ الِاسْتِقَاءُ مِنْهَا لِلصَّغِيرِ
عتد,3, وَعَتِيدَةٌ اعْتَدَّتْ وَالْعَتُودُ,3,no vowel, *عتد*	 قَوْلُهُ وَعَتِيدَةٌ بِمِرْآتِهَا هِيَ طَبْلُ الْعَرَائِسِ اعْتَدَّتْ أَيْ هُيِّئَتْ لِمَا تَحْتَاجُ إلَيْهِ مِنْ طِيبٍ وَمُشْطٍ وَمِرْآةٍ وَغَيْرِهَا وَالْعَتُودُ مِنْ أَوْلَادِ الْمَعْزِ كَالْبَذَجِ مِنْ أَوْلَادِ الضَّأْنِ وَهُوَ مَا قَوِيَ وَرَعَى مَعَهَا
عتر,1, الْعَتِيرَةُ,3,no vowel, *عتر*	 الْعَتِيرَةُ ذَبِيحَةٌ كَانَتْ تُذْبَحُ فِي رَجَبٍ يَتَقَرَّبُ بِهَا أَهْلُ الْجَاهِلِيَّةِ وَالْمُسْلِمُونَ فِي صَدْرِ الْإِسْلَامِ فَنُسِخَ
عترس,3, الْعِتْرِيسُ الْعَتْرَسَةِ عِتْرِيسُ,4,no vowel, *عترس*	 الْعِتْرِيسُ الْمُتَكَبِّرُ الْغَضْبَانُ فِعْلِيلٌ بِالْكَسْرِ مِنْ الْعَتْرَسَةِ وَهِيَ الْأَخْذُ بِشِدَّةِ وَبِهِ سُمِّيَ عِتْرِيسُ بْنُ عُرْقُوبٍ أَسْلَمَ إلَيْهِ زَيْدُ بْنُ خَلْدَةَ فِي الْقَلَائِصِ
عتق,17, الْعِتْقُ عَتَقَ عِتْقًا وَعَتَاقًا وَعَتَاقَةً عَتِيقٌ الْعِتْقُ عِتْقِ عَتِيقٌ عِتَاقُ عَتَقَ وَالْعَاتِقُ الْعَتِيقُ عَتُقَ عَتَاقَةً الْعُتُقُ عَتِيقٍ,3,no vowel, *عتق*	 الْعِتْقُ الْخُرُوجُ مِنْ الْمَمْلُوكِيَّةِ يُقَالُ عَتَقَ الْعَبْدُ [عِتْقًا] [وَعَتَاقًا] وَعَتَاقَةً وَهُوَ عَتِيقٌ وَهُمْ عُتَقَاءُ وَأَعْتَقَهُ مَوْلَاهُ وَقَدْ يُقَامُ الْعِتْقُ مُقَامَا الْإِعْتَاقِ وَمِنْهُ قَوْلُهُ مَعَ عِتْقِ مَوْلَاكَ إيَّاكَ هَذَا هُوَ الْأَصْلُ ثُمَّ جُعِلَ عِبَارَةً عَنْ الْكَرَمِ وَمَا يَتَّصِلُ بِهِ كَالْحُرِّيَّةِ فَقِيلَ فَرَسٌ عَتِيقٌ أَيْ رَائِعٌ وَ عِتَاقُ الْخَيْلِ وَالطَّيْرِ كَرَائِمُهَا وَقِيلَ مَدَارُ التَّرْكِيبِ عَلَى التَّقَدُّمِ مِنْهُ عَتَقَ الْفَرَسُ الْخَيْلَ إذَا تَقَدَّمَهَا فَنَجَا مِنْهَا وَالْعَاتِقُ لِمَا بَيْنَ الْمَنْكِبِ وَالْعُنُقِ لِتَقَدُّمِهِ وَ الْعَتِيقُ الْقَدِيمُ وَقَدْ عَتُقَ بِالضَّمِّ عَتَاقَةً وَمِنْهُ الدَّرَاهِمُ الْعُتُقُ بِضَمَّتَيْنِ وَالتَّشْدِيدُ خَطَأٌ لِأَنَّهُ جَمْعُ عَتِيقٍ وَتَمَامُ الشَّرْحِ فِي الْمُعْرِبِ
عتو,5, الْعَاتِي عته وَالْمَعْتُوهُ عَتِهَ وَعَتَاهِيَةً,3,vowel, *عتو*	 فِي الْحَدِيث أَلَا إنَّ أَعْتَى النَّاسِ ثَلَاثَةٌ هُوَ أَفْعَلُ التَّفْضِيلِ [الْعَاتِي] وَهُوَ الْجَبَّارُ الَّذِي جَاوَزَ الْحَدَّ فِي الِاسْتِكْبَارِ عته وَالْمَعْتُوهُ النَّاقِصُ الْعَقْلِ وَقِيلَ الْمَدْهُوشُ مِنْ غَيْرِ جُنُونٍ وَقَدْ عَتِهَ عَتَهًا وَعَتَاهَةً وَعَتَاهِيَةً الْعَيْنُ مَعَ الثَّاءِ
عثر,5, عَثَرَ عِثَارًا عَثَرَ الْعَاثِرَ عُثِرَ,3,no vowel, *عثر*	 عَثَرَ عِثَارًا سَقَطَ مِنْ بَاب طَلَبَ وَمِنْهُ قَوْلُهُ فِي الْكَرَاهِيَةِ وَقَدْ عَثَرَ عَلَى فُلُوسِ أُمِّهِ أَيْ اطَّلَعَ عَلَيْهَا وَظَفِرَ بِهَا لِأَنَّ الْعَاثِرَ عَلَى الشَّيْءِ مُطَّلِعٌ عَلَيْهِ وَفِي التَّنْزِيل فَإِنْ عُثِرَ عَلَى أَنَّهُمَا اسْتَحَقَّا إثْمًا أَيْ اُطُّلِعَ عَلَى خِيَانَتِهِمَا
عثكل,3, بِعِثْكَالٍ الْعِثْكَالُ وَالْعُثْكُولُ,4,no vowel, *عثكل*	 فِي حَدِيثِ الْمُخْدَجِ اضْرِبُوهُ بِعِثْكَالٍ فِيهِ مِائَةُ شِمْرَاخٍ الْعِثْكَالُ وَالْعُثْكُولُ عُنْقُودُ النَّخْلِ وَالشِّمْرَاخُ شُعْبَةٌ مِنْهُ
عثم,4, الْعُثْمَانُ عُثْمَانُ الْعُثْمَانِيَّةُ عُثْمَانَ,3,no vowel, *عثم*	 الْعُثْمَانُ وَلَدُ الْحَيَّةِ وَبِهِ سُمِّيَ عُثْمَانُ بْنُ حُنَيْفٍ وَهُوَ الَّذِي وَلَّاهُ عُمَرُ الْكُوفَةَ وَأَمَرَهُ أَنْ يَمْسَحَ سَوَادَهَا عَنْ أَبِي نُعَيْمٍ وَغَيْرِهِ وَمَنْ قَالَ هُوَ أَخُو سَهْلٍ فَقَدْ سَهَا وَأَمَّا الْعُثْمَانِيَّةُ مِنْ مَسَائِلِ الْجَدِّ فَتِلْكَ مَنْسُوبَةٌ إلَى أَمِيرِ الْمُؤْمِنِينَ عُثْمَانَ  رَضِيَ اللَّهُ عَنْهُ  وَتُسَمَّى الْحَجَّاجِيَّةَ أَيْضًا
عثن,2, الْعُثَانُ عَثَّنْتُ,3,no vowel, *عثن*	 الْعُثَانُ الدُّخَانُ وَأَكْثَرُ مَا يُسْتَعْمَلُ فِيمَا يُتَبَخَّرُ بِهِ وَمِنْهُ عَثَّنْتُ الثَّوْبَ دَخَّنْتُهُ وَقَدْ يُسْتَعَارُ لِلْغُبَارِ الْعَيْنُ مَعَ الْجِيمِ
عجج,6, الْعَجُّ الْعَجُّ عَجَّ يَعِجُّ عَجِيجًا وَعَجًّا,3,no vowel, *عجج*	 أَفْضَلُ الْحَجِّ الْعَجُّ وَالثَّجُّ أَيْ أَفْضَلُ أَعْمَالِ الْحَجِّ الْعَجُّ وَهُوَ رَفْعُ الصَّوْتِ بِالتَّلْبِيَةِ عَجَّ يَعِجُّ بِالْكَسْرِ [عَجِيجًا] [وَعَجًّا] وَثَجَّ الْمَاءَ يَثُجُّهُ بِالضَّمِّ سَيَّلَهُ ثَجًّا وَأَرَادَ بِهِ إرَاقَةَ دِمَاءِ الْأَضَاحِيِّ
عجر,7, الْعُجْرَةُ الْعُجَرِ عُجْرَةَ وَالِاعْتِجَارُ الِاعْتِجَارُ مَعْجِرِ الْمُعْتَجِرُ,3,no vowel, *عجر*	 الْعُجْرَةُ بِضَمِّ الْأُوَلِ وَسُكُونِ الثَّانِي وَاحِدَةُ الْعُجَرِ وَهِيَ الْعُقَدُ فِي عُودٍ أَوْ غَيْرِهِ وَبِهَا سُمِّيَ وَالِدُ كَعْبِ بْنِ عُجْرَةَ وَالِاعْتِجَارُ الِاخْتِمَارُ وَالِاعْتِمَامُ أَيْضًا وَأَمَّا الِاعْتِجَارُ الْمَنْهِيُّ عَنْهُ فِي الصَّلَاةِ فَهُوَ لَيُّ الْعِمَامَةِ عَلَى الرَّأْسِ مِنْ غَيْرِ إدَارَةٍ تَحْتَ الْحَنَكِ كَالِاقْتِعَاطِ عَنْ الْغُورِيِّ وَالْأَزْهَرِيِّ وَتَفْسِيرُ مَنْ قَالَ هُوَ أَنْ يَلُفَّ الْعِمَامَةَ عَلَى رَأْسِهِ وَيُبْدِيَ الْهَامَةَ أَقْرَبُ لِأَنَّهُ مَأْخُوذٌ مِنْ مَعْجِرِ الْمَرْأَةِ وَهُوَ ثَوْبٌ كَالْعِصَابَةِ تَلُفُّهُ الْمَرْأَةُ عَلَى اسْتِدَارَةِ رَأْسِهَا وَفِي الْأَجْنَاسِ عَنْ مُحَمَّدٍ رَحِمَهُ اللَّهُ  الْمُعْتَجِرُ الْمُنْتَقِبُ بِعِمَامَتِهِ وَقَدْ غَطَّى أَنْفَهُ
عجز,7, عَجَزَ عَجْزًا وَمَعْجَزَةً مُعْجِزَةٍ وَالْمُعْجِزَةُ الْعَجِيزَةُ الْعَجُزُ,3,no vowel, *عجز*	 عَجَزَ عَنْ الشَّيْءِ [عَجْزًا] وَمَعْجَزَةً بِفَتْحِ الْجِيم وَكَسْرِهَا وَمِنْهَا لَا تَلِثُوا بِدَارٍ مُعْجِزَةٍ أَيْ لَا تُقِيمُوا وَأَعْجَزَهُ غَيْرُهُ إعْجَازًا وَالْمُعْجِزَةُ فِي اصْطِلَاحِ الْمُتَكَلِّمِينَ مَعْرُوفَةٌ وَبَيَانُ إعْجَازِ الْقُرْآنِ فِي الْمُعْرِب وَ الْعَجِيزَةُ لِلْمَرْأَةِ خَاصَّةً وَقَدْ يُسْتَعَارُ لِلرَّجُلِ وَأَمَّا الْعَجُزُ فَعَامٌّ وَهُوَ مَا بَيْنَ الْوَرِكَيْنِ
عجل,29, الْعِجْلُ عِجَلَةٌ الْعِجَالُ وَالْعُجُولُ عَجَاجِيلُ وَالْعَجَلُ عَجَلَةٍ وَعَجِلَ عَجَلًا وَعَجَلَةً عَجْلَانُ مُسْتَعْجِلٌ الْعَجْلَانِ الْعَجْلَانِيُّ يَعْجَلَ عَجِلْتُ وَعَجِلَ تُعْجِلُ وَعَجَّلَهُ فَتَعَجَّلَهُ عَاجِلًا تَعَجَّلَ وَتَعَجَّلَ عَجَّلَ تَعَجَّلَ عَاجِلًا تَعَجَّلَ وَاسْتَعْجَلَ عَجِلَ,3,no vowel, *عجل*	 الْعِجْلُ مِنْ أَوْلَادِ الْبَقَرِ حِينَ تَضَعُهُ أُمُّهُ إلَى شَهْرٍ وَالْجَمْعُ عِجَلَةٌ وَأَمَّا الْعِجَالُ فِي جَمْعِهِ فَلَمْ أَسْمَعْهُ وَالْعُجُولُ مِثْلُهُ وَالْجَمْعُ عَجَاجِيلُ وَالْعَجَلُ بِفَتْحَتَيْنِ جَمْعُ عَجَلَةٍ وَهُوَ مَا يُؤَلِّفُ مِثْلَ الْمِحَفَّةِ تُحْمَلُ عَلَيْهَا الْأَثْقَالُ وَعَجِلَ أَسْرَعَ [عَجَلًا] وَعَجَلَةً وَهُوَ عَجْلَانُ أَيْ مُسْتَعْجِلٌ وَمِنْهُ لَا تُبَايِعُوا الدِّرْهَمَيْنِ بِالدِّرْهَمِ فَإِنَّهُ رِبَا الْعَجْلَانِ وَبِهِ سُمِّيَتْ الْقَبِيلَةُ الْمَنْسُوبُ إلَيْهَا عُوَيْمِرٌ [الْعَجْلَانِ]يُّ الَّذِي نَزَلَتْ فِيهِ آيَةُ اللِّعَانِ وَأَعْجَلَهُ حَمَلَهُ عَلَى أَنْ يَعْجَلَ وَقَوْلُهُمْ أَعْجَلْتُهُ عَنْ اسْتِلَالِ سَيْفِهِ مَعْنَاهُ عَجِلْتُ بِهِ وَأَزْعَجْتُهُ فَلَمْ يَقْدِرْ عَلَى أَنْ يَسْتَلَّ سَيْفَهُ وَعَلَى ذَا قَوْلُهُ رَأَى صَيْدًا فَرَكِبَ فَرَسَهُ وَعَجِلَ عَنْ حَرْبَتِهِ أَوْ سَوْطِهِ سَهْوٌ إنَّمَا الصَّوَابُ وَأُعْجِلَ بِالْأَلِفِ مَبْنِيًّا لِلْمَفْعُولِ وَقَوْلُهُ هَلَاكُ الْمَالِ أَعْجَلَهُ عَنْ أَدَائِهَا أَيْ مَنَعَهُ عَنْ أَدَاءِ الزَّكَاةِ تَوَسُّعٌ وَفِي حَدِيثِ عُمَرَ  رَضِيَ اللَّهُ عَنْهُ  كَانَتْ لِأَبِي نَخْلٌ تُعْجِلُ أَيْ تُدْرَكُ ثَمَرُهَا قَبْلَ إنَاهُ وَ[عَجَّلَ]هُ مِنْ الْكِرَاءِ كَذَا فَ[تَعَجَّلَ]هُ أَيْ أَعْطَاهُ إيَّاهُ [[عَاجِلًا]] فَأَخَذَهُ وَمِنْهُ تَعَجَّلَ مِنْ الْمُسْلَمِ إلَيْهِ فَضْلَ دِرْهَمٍ وَأَمَّا قَوْلُهُ فِي الْإِجَارَاتِ ضَرَبَ لَهُ أَجَلًا وَتَعَجَّلَ لَهُ الثَّمَنَ فَالصَّوَابُ عَجَّلَ لِأَنَّ الْمُرَادَ الْإِعْطَاءُ لَا الْأَخْذُ وَقَوْلُهُ وَقَدْ يَتَقَدَّم الْإِدْرَاكُ إذَا تَعَجَّلَ الْحُرُّ أَيْ أَتَى [[عَاجِلًا]] مِنْ تَعَجَّلَ فِي الْأَمْرِ وَاسْتَعْجَلَ بِمَعْنَى عَجِلَ
عجم,8, عَجَمُ عَجَمُ عُجْمَةٌ وَالْعَجَمُ الْعَجَمِيِّ عُجْمَةٌ عَجَمِيُّ الْعَجَمِيّ,3,no vowel, *عجم*	 عَجَمُ الزَّبِيبِ بِالتَّحْرِيكِ حَبُّهُ وَكَذَا عَجَمُ الْعِنَبِ وَالتَّمْرِ وَالرُّمَّانِ وَنَحْوِهِ وَالْوَاحِدَةُ عُجْمَةٌ وَالْعَجَمُ جَمْعُ الْعَجَمِيِّ وَهُوَ خِلَافُ الْعَرَبِيِّ وَإِنْ كَانَ فَصِيحًا وَالْأَعْجَمِيُّ الَّذِي فِي لِسَانِهِ عُجْمَةٌ أَيْ عَدَمُ إفْصَاحٍ بِالْعَرَبِيَّةِ وَإِنْ كَانَ عَرَبِيًّا وَقَوْلُهُ وَلَوْ قَالَ لِعَرَبِيٍّ يَا عَجَمِيُّ لَمْ يَكُنْ قَاذِفًا لِأَنَّهُ وَصْفٌ لَهُ بِاللُّكْنَةِ فِيهِ نَظَرٌ وَالْأَعْجَمُ مِثْلُ الْعَجَمِيّ وَمُؤَنَّثُهُ الْعَجْمَاءُ وَقَدْ غَلَبَ عَلَى الْبَهِيمَةِ غَلَبَةَ الدَّابَّةِ عَلَى الْفَرَسِ قَالَ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْعَجْمَاءُ جُبَارٌ وَفِي شَرْحِ السُّنَّةِ جُرْحُ الْعَجْمَاءِ جُبَارٌ أَيْ هَدَرٌ وَمِنْهَا صَلَاةُ النَّهَارِ عَجْمَاءُ أَيْ لَا تُسْمَعُ فِيهَا قِرَاءَةٌ
عجو,1, الْعَجْوَةُ,3,vowel, *عجو*	 الْعَجْوَةُ أَجْوَدُ التَّمْرِ
عجي,1, الْعِجَايَةُ,3,vowel, *عجي*	 الْعِجَايَةُ عَصَبَةٌ فِي قَوَائِمِ الْخَيْلِ وَالْإِبِلِ مُنْتَهَاهَا الرُّسْغُ الْعَيْنُ مَعَ الْحَاءِ وَالْخَاءِ فَارِغٌ الْعَيْنُ مَعَ الدَّالِ الْمُهْمَلَةِ
عدد,5, الْعَدِيدُ الْعَدَدُ عَدِيدُ يُعَدُّ الْمَعْدُودَاتُ,3,no vowel, *عدد*	 الْعَدِيدُ الْعَدَدُ وَفُلَانٌ عَدِيدُ بَنِي فُلَانٍ أَيْ يُعَدُّ فِيهِمْ وَالْأَيَّامُ الْمَعْدُودَاتُ أَيَّامُ التَّشْرِيقِ
عدس,1, عُدُسٍ,3,no vowel, *عدس*	 وَكِيعُ بْنُ عُدُسٍ بِضَمَّتَيْنِ يَرْوِي عَنْ أَبِي رَزِينٍ الْعُقَيْلِيِّ
عدل,10, عِدْلُ عِدْلَا وَعَدْلُهُ عَدْلَهُ عَدْلٌ مُتَعَادِلٌ وَعَدَّلَ تَعْدِيلًا الْمُعَدَّلُ بِتَعْدِيلِ,3,no vowel, *عدل*	 عِدْلُ الشَّيْءِ بِالْكَسْرِ مِثْلُهُ مِنْ جِنْسِهِ وَفِي الْمِقْدَارِ أَيْضًا وَمِنْهُ [عِدْلَا] الْجَمَلِ وَعَدْلُهُ بِالْفَتْحِ مِثْلُهُ مِنْ غَيْرِ جِنْسِهِ وَمِنْهُ قَوْلُهُ أَوْ عَدْلَهُ مَعَافِرَ أَيْ مِثْلَهُ وَهَذَا عَدْلٌ بَيْنَهُمَا أَيْ مُتَعَادِلٌ مُتَسَاوٍ لَا فِي غَايَةِ الْجَوْدَةِ وَلَا فِي نِهَايَةِ الرَّدَاءَةِ وَعَدَّلَ الشَّيْءَ [تَعْدِيلًا] سَوَّاهُ وَبِاسْمِ الْمَفْعُولِ مِنْهُ لُقِّبَ عَمْرُو بْنُ جَعْفَرٍ الْمُعَدَّلُ مَوْلَى الدَّوْسِيِّينَ وَالْمُرَادُ بِتَعْدِيلِ أَرْكَانِ الصَّلَاةِ تَسْكِينُ الْجَوَارِحِ فِي الرُّكُوعِ وَالسُّجُودِ وَالْقَوْمَةِ بَيْنَهُمَا وَالْقَعْدَةِ بَيْنَ السَّجْدَتَيْنِ
عدن,3, عَدَنَ الْمَعْدِنُ عَدَنَ,3,no vowel, *عدن*	 عَدَنَ بِالْمَكَانِ أَقَامَ بِهِ وَمِنْهُ الْمَعْدِنُ لِمَا خَلَقَهُ اللَّهُ فِي الْأَرْضِ مِنْ الذَّهَبِ وَالْفِضَّةِ لِأَنَّ النَّاسَ يُقِيمُونَ بِهِ الصَّيْفَ وَالشِّتَاءَ وَقِيلَ لِإِثْبَاتِ اللَّهِ فِيهِ جَوْهَرَهُمَا وَإِثْبَاتِهِ إيَّاهُ فِي الْأَرْضِ حَتَّى عَدَنَ فِيهَا أَيْ ثَبَتَ
